"","date","hour","sonde","value","variety","culture","bac","modality"
"14346",2022-03-30,1899-12-31 04:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14347",2022-03-30,1899-12-31 05:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14348",2022-03-30,1899-12-31 05:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14349",2022-03-30,1899-12-31 05:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14350",2022-03-30,1899-12-31 05:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14351",2022-03-30,1899-12-31 06:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14352",2022-03-30,1899-12-31 06:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14353",2022-03-30,1899-12-31 06:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14354",2022-03-30,1899-12-31 06:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14355",2022-03-30,1899-12-31 07:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14356",2022-03-30,1899-12-31 07:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14357",2022-03-30,1899-12-31 07:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14358",2022-03-30,1899-12-31 07:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14359",2022-03-30,1899-12-31 08:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14360",2022-03-30,1899-12-31 08:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14361",2022-03-30,1899-12-31 08:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14362",2022-03-30,1899-12-31 08:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14363",2022-03-30,1899-12-31 09:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14364",2022-03-30,1899-12-31 09:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14365",2022-03-30,1899-12-31 09:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14366",2022-03-30,1899-12-31 09:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14367",2022-03-30,1899-12-31 10:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14368",2022-03-30,1899-12-31 10:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14369",2022-03-30,1899-12-31 10:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14370",2022-03-30,1899-12-31 10:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14371",2022-03-30,1899-12-31 11:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14372",2022-03-30,1899-12-31 11:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14373",2022-03-30,1899-12-31 11:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14374",2022-03-30,1899-12-31 11:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14375",2022-03-30,1899-12-31 12:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14376",2022-03-30,1899-12-31 12:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14377",2022-03-30,1899-12-31 12:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14378",2022-03-30,1899-12-31 12:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14379",2022-03-30,1899-12-31 13:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14380",2022-03-30,1899-12-31 13:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14381",2022-03-30,1899-12-31 13:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14382",2022-03-30,1899-12-31 13:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14383",2022-03-30,1899-12-31 14:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14384",2022-03-30,1899-12-31 14:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14385",2022-03-30,1899-12-31 14:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14386",2022-03-30,1899-12-31 14:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14387",2022-03-30,1899-12-31 15:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14388",2022-03-30,1899-12-31 15:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14389",2022-03-30,1899-12-31 15:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14390",2022-03-30,1899-12-31 15:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14391",2022-03-30,1899-12-31 16:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14392",2022-03-30,1899-12-31 16:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14393",2022-03-30,1899-12-31 16:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14394",2022-03-30,1899-12-31 16:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14395",2022-03-30,1899-12-31 17:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14396",2022-03-30,1899-12-31 17:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14397",2022-03-30,1899-12-31 17:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14398",2022-03-30,1899-12-31 17:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14399",2022-03-30,1899-12-31 18:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14400",2022-03-30,1899-12-31 18:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14401",2022-03-30,1899-12-31 18:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14402",2022-03-30,1899-12-31 18:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14403",2022-03-30,1899-12-31 19:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14404",2022-03-30,1899-12-31 19:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14405",2022-03-30,1899-12-31 19:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14406",2022-03-30,1899-12-31 19:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14407",2022-03-30,1899-12-31 20:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14408",2022-03-30,1899-12-31 20:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14409",2022-03-30,1899-12-31 20:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14410",2022-03-30,1899-12-31 20:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14411",2022-03-30,1899-12-31 21:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14412",2022-03-30,1899-12-31 21:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14413",2022-03-30,1899-12-31 21:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14414",2022-03-30,1899-12-31 21:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14415",2022-03-30,1899-12-31 22:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14416",2022-03-30,1899-12-31 22:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14417",2022-03-30,1899-12-31 22:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14418",2022-03-31,1899-12-31 11:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14419",2022-03-31,1899-12-31 12:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14420",2022-03-31,1899-12-31 12:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14421",2022-03-31,1899-12-31 12:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14422",2022-03-31,1899-12-31 12:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14423",2022-03-31,1899-12-31 13:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14424",2022-03-31,1899-12-31 13:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14425",2022-03-31,1899-12-31 13:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14426",2022-03-31,1899-12-31 13:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14427",2022-03-31,1899-12-31 14:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14428",2022-03-31,1899-12-31 14:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14429",2022-03-31,1899-12-31 14:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14430",2022-03-31,1899-12-31 14:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14431",2022-03-31,1899-12-31 15:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14432",2022-03-31,1899-12-31 15:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14433",2022-03-31,1899-12-31 15:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14434",2022-03-31,1899-12-31 15:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14435",2022-03-31,1899-12-31 16:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14436",2022-03-31,1899-12-31 16:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14437",2022-03-31,1899-12-31 16:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14438",2022-03-31,1899-12-31 16:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14439",2022-03-31,1899-12-31 17:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14440",2022-03-31,1899-12-31 17:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14441",2022-03-31,1899-12-31 17:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14442",2022-03-31,1899-12-31 17:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14443",2022-03-31,1899-12-31 18:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14444",2022-03-31,1899-12-31 18:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14445",2022-03-31,1899-12-31 18:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14446",2022-03-31,1899-12-31 18:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14447",2022-03-31,1899-12-31 19:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14448",2022-03-31,1899-12-31 19:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14449",2022-03-31,1899-12-31 19:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14450",2022-03-31,1899-12-31 19:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14451",2022-03-31,1899-12-31 20:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14452",2022-03-31,1899-12-31 20:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14453",2022-03-31,1899-12-31 20:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14454",2022-03-31,1899-12-31 20:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14455",2022-03-31,1899-12-31 21:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14456",2022-03-31,1899-12-31 21:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14457",2022-03-31,1899-12-31 21:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14458",2022-03-31,1899-12-31 21:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14459",2022-03-31,1899-12-31 22:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14460",2022-03-31,1899-12-31 22:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14461",2022-03-31,1899-12-31 22:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14462",2022-03-31,1899-12-31 22:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14463",2022-03-31,1899-12-31 23:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14464",2022-03-31,1899-12-31 23:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14465",2022-03-31,1899-12-31 23:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14466",2022-03-31,1899-12-31 23:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14467",2022-04-01,1899-12-31,"T_16",NA,"An","Mo","4","An_Mo_4"
"14468",2022-04-01,1899-12-31 00:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14469",2022-04-01,1899-12-31 00:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14470",2022-04-01,1899-12-31 00:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14471",2022-04-01,1899-12-31 01:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14472",2022-04-01,1899-12-31 01:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14473",2022-04-01,1899-12-31 01:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14474",2022-04-01,1899-12-31 01:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14475",2022-04-01,1899-12-31 02:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14476",2022-04-01,1899-12-31 02:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14477",2022-04-01,1899-12-31 02:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14478",2022-04-01,1899-12-31 02:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14479",2022-04-01,1899-12-31 03:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14480",2022-04-01,1899-12-31 03:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14481",2022-04-01,1899-12-31 03:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14482",2022-04-01,1899-12-31 03:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14483",2022-04-01,1899-12-31 04:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14484",2022-04-01,1899-12-31 04:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14485",2022-04-01,1899-12-31 04:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14486",2022-04-01,1899-12-31 04:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14487",2022-04-01,1899-12-31 05:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14488",2022-04-01,1899-12-31 05:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14489",2022-04-01,1899-12-31 05:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14490",2022-04-01,1899-12-31 05:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14491",2022-04-01,1899-12-31 06:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14492",2022-04-01,1899-12-31 06:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14493",2022-04-01,1899-12-31 06:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14494",2022-04-01,1899-12-31 06:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14495",2022-04-01,1899-12-31 07:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14496",2022-04-01,1899-12-31 07:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14497",2022-04-01,1899-12-31 07:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14498",2022-04-01,1899-12-31 07:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14499",2022-04-01,1899-12-31 08:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14500",2022-04-01,1899-12-31 08:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14501",2022-04-01,1899-12-31 08:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14502",2022-04-01,1899-12-31 08:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14503",2022-04-01,1899-12-31 09:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14504",2022-04-01,1899-12-31 09:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14505",2022-04-01,1899-12-31 09:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14506",2022-04-01,1899-12-31 09:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14507",2022-04-01,1899-12-31 10:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14508",2022-04-01,1899-12-31 10:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14509",2022-04-01,1899-12-31 10:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14510",2022-04-01,1899-12-31 10:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14511",2022-04-01,1899-12-31 11:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14512",2022-04-01,1899-12-31 11:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14513",2022-04-01,1899-12-31 11:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14514",2022-04-01,1899-12-31 11:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14515",2022-04-01,1899-12-31 12:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14516",2022-04-01,1899-12-31 12:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14517",2022-04-01,1899-12-31 12:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14518",2022-04-01,1899-12-31 12:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14519",2022-04-01,1899-12-31 13:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14520",2022-04-01,1899-12-31 13:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14521",2022-04-01,1899-12-31 13:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14522",2022-04-01,1899-12-31 13:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14523",2022-04-01,1899-12-31 14:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14524",2022-04-01,1899-12-31 14:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14525",2022-04-01,1899-12-31 14:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14526",2022-04-01,1899-12-31 14:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14527",2022-04-01,1899-12-31 15:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14528",2022-04-01,1899-12-31 15:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14529",2022-04-01,1899-12-31 15:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14530",2022-04-01,1899-12-31 15:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14531",2022-04-01,1899-12-31 16:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14532",2022-04-01,1899-12-31 16:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14533",2022-04-01,1899-12-31 16:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14534",2022-04-01,1899-12-31 16:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14535",2022-04-01,1899-12-31 17:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14536",2022-04-01,1899-12-31 17:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14537",2022-04-01,1899-12-31 17:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14538",2022-04-01,1899-12-31 17:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14539",2022-04-01,1899-12-31 18:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14540",2022-04-01,1899-12-31 18:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14541",2022-04-01,1899-12-31 18:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14542",2022-04-01,1899-12-31 18:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14543",2022-04-01,1899-12-31 19:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14544",2022-04-01,1899-12-31 19:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14545",2022-04-01,1899-12-31 19:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14546",2022-04-01,1899-12-31 19:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14547",2022-04-01,1899-12-31 20:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14548",2022-04-01,1899-12-31 20:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14549",2022-04-01,1899-12-31 20:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14550",2022-04-01,1899-12-31 20:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14551",2022-04-01,1899-12-31 21:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14552",2022-04-01,1899-12-31 21:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14553",2022-04-01,1899-12-31 21:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14554",2022-04-01,1899-12-31 21:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14555",2022-04-01,1899-12-31 22:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14556",2022-04-01,1899-12-31 22:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14557",2022-04-01,1899-12-31 22:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14558",2022-04-01,1899-12-31 22:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14559",2022-04-01,1899-12-31 23:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14560",2022-04-01,1899-12-31 23:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14561",2022-04-01,1899-12-31 23:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14562",2022-04-01,1899-12-31 23:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14563",2022-04-02,1899-12-31,"T_16",NA,"An","Mo","4","An_Mo_4"
"14564",2022-04-02,1899-12-31 00:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14565",2022-04-02,1899-12-31 00:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14566",2022-04-02,1899-12-31 00:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14567",2022-04-02,1899-12-31 01:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14568",2022-04-02,1899-12-31 01:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14569",2022-04-02,1899-12-31 01:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14570",2022-04-02,1899-12-31 01:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14571",2022-04-02,1899-12-31 02:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14572",2022-04-02,1899-12-31 02:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14573",2022-04-02,1899-12-31 02:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14574",2022-04-02,1899-12-31 02:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14575",2022-04-02,1899-12-31 03:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14576",2022-04-02,1899-12-31 03:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14577",2022-04-02,1899-12-31 03:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14578",2022-04-02,1899-12-31 03:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14579",2022-04-02,1899-12-31 04:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14580",2022-04-02,1899-12-31 04:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14581",2022-04-02,1899-12-31 04:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14582",2022-04-02,1899-12-31 04:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14583",2022-04-02,1899-12-31 05:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14584",2022-04-02,1899-12-31 05:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14585",2022-04-02,1899-12-31 05:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14586",2022-04-02,1899-12-31 05:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14587",2022-04-02,1899-12-31 06:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14588",2022-04-02,1899-12-31 06:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14589",2022-04-02,1899-12-31 06:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14590",2022-04-02,1899-12-31 06:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14591",2022-04-02,1899-12-31 07:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14592",2022-04-02,1899-12-31 07:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14593",2022-04-02,1899-12-31 07:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14594",2022-04-02,1899-12-31 07:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14595",2022-04-02,1899-12-31 08:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14596",2022-04-02,1899-12-31 08:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14597",2022-04-02,1899-12-31 08:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14598",2022-04-02,1899-12-31 08:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14599",2022-04-02,1899-12-31 09:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14600",2022-04-02,1899-12-31 09:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14601",2022-04-02,1899-12-31 09:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14602",2022-04-02,1899-12-31 09:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14603",2022-04-02,1899-12-31 10:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14604",2022-04-02,1899-12-31 10:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14605",2022-04-02,1899-12-31 10:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14606",2022-04-02,1899-12-31 10:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14607",2022-04-02,1899-12-31 11:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14608",2022-04-02,1899-12-31 11:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14609",2022-04-02,1899-12-31 11:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14610",2022-04-02,1899-12-31 11:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14611",2022-04-02,1899-12-31 12:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14612",2022-04-02,1899-12-31 12:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14613",2022-04-02,1899-12-31 12:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14614",2022-04-02,1899-12-31 12:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14615",2022-04-02,1899-12-31 13:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14616",2022-04-02,1899-12-31 13:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14617",2022-04-02,1899-12-31 13:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14618",2022-04-02,1899-12-31 13:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14619",2022-04-02,1899-12-31 14:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14620",2022-04-02,1899-12-31 14:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14621",2022-04-02,1899-12-31 14:30:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14622",2022-04-02,1899-12-31 14:45:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14623",2022-04-02,1899-12-31 15:00:00,"T_16",NA,"An","Mo","4","An_Mo_4"
"14624",2022-04-02,1899-12-31 15:15:00,"T_16",NA,"An","Mo","4","An_Mo_4"
