"","date_full","date","hour","sonde","value","variety","culture","bac","modality"
"1358",2022-04-05 02:45:00,2022-04-05,1899-12-31 02:45:00,"T_2",6.900392,"Ext",NA,NA,"Ext"
"1359",2022-04-05 03:00:00,2022-04-05,1899-12-31 03:00:00,"T_2",6.910386,"Ext",NA,NA,"Ext"
"1360",2022-04-05 03:15:00,2022-04-05,1899-12-31 03:15:00,"T_2",6.92038,"Ext",NA,NA,"Ext"
"1361",2022-04-05 03:30:00,2022-04-05,1899-12-31 03:30:00,"T_2",6.92038,"Ext",NA,NA,"Ext"
"1362",2022-04-05 03:45:00,2022-04-05,1899-12-31 03:45:00,"T_2",6.97035,"Ext",NA,NA,"Ext"
"1363",2022-04-05 04:00:00,2022-04-05,1899-12-31 04:00:00,"T_2",6.910386,"Ext",NA,NA,"Ext"
"1364",2022-04-05 04:15:00,2022-04-05,1899-12-31 04:15:00,"T_2",6.900392,"Ext",NA,NA,"Ext"
"1365",2022-04-05 04:30:00,2022-04-05,1899-12-31 04:30:00,"T_2",6.92038,"Ext",NA,NA,"Ext"
"1366",2022-04-05 04:45:00,2022-04-05,1899-12-31 04:45:00,"T_2",6.890398,"Ext",NA,NA,"Ext"
"1367",2022-04-05 05:00:00,2022-04-05,1899-12-31 05:00:00,"T_2",6.87041,"Ext",NA,NA,"Ext"
"1368",2022-04-05 05:15:00,2022-04-05,1899-12-31 05:15:00,"T_2",6.82044,"Ext",NA,NA,"Ext"
"1369",2022-04-05 05:30:00,2022-04-05,1899-12-31 05:30:00,"T_2",6.790458,"Ext",NA,NA,"Ext"
"1370",2022-04-05 05:45:00,2022-04-05,1899-12-31 05:45:00,"T_2",6.790458,"Ext",NA,NA,"Ext"
"1371",2022-04-05 06:00:00,2022-04-05,1899-12-31 06:00:00,"T_2",6.740488,"Ext",NA,NA,"Ext"
"1372",2022-04-05 06:15:00,2022-04-05,1899-12-31 06:15:00,"T_2",6.760476,"Ext",NA,NA,"Ext"
"1373",2022-04-05 06:30:00,2022-04-05,1899-12-31 06:30:00,"T_2",6.760476,"Ext",NA,NA,"Ext"
"1374",2022-04-05 06:45:00,2022-04-05,1899-12-31 06:45:00,"T_2",7.599972,"Ext",NA,NA,"Ext"
"1375",2022-04-05 07:00:00,2022-04-05,1899-12-31 07:00:00,"T_2",8.929174,"Ext",NA,NA,"Ext"
"1376",2022-04-05 07:15:00,2022-04-05,1899-12-31 07:15:00,"T_2",9.578784,"Ext",NA,NA,"Ext"
"1377",2022-04-05 07:30:00,2022-04-05,1899-12-31 07:30:00,"T_2",10.028514,"Ext",NA,NA,"Ext"
"1378",2022-04-05 07:45:00,2022-04-05,1899-12-31 07:45:00,"T_2",10.358316,"Ext",NA,NA,"Ext"
"1379",2022-04-05 08:00:00,2022-04-05,1899-12-31 08:00:00,"T_2",10.648142,"Ext",NA,NA,"Ext"
"1380",2022-04-05 08:15:00,2022-04-05,1899-12-31 08:15:00,"T_2",10.947962,"Ext",NA,NA,"Ext"
"1381",2022-04-05 08:30:00,2022-04-05,1899-12-31 08:30:00,"T_2",11.227794,"Ext",NA,NA,"Ext"
"1382",2022-04-05 08:45:00,2022-04-05,1899-12-31 08:45:00,"T_2",11.497632,"Ext",NA,NA,"Ext"
"1383",2022-04-05 09:00:00,2022-04-05,1899-12-31 09:00:00,"T_2",11.747482,"Ext",NA,NA,"Ext"
"1384",2022-04-05 09:15:00,2022-04-05,1899-12-31 09:15:00,"T_2",11.947362,"Ext",NA,NA,"Ext"
"1385",2022-04-05 09:30:00,2022-04-05,1899-12-31 09:30:00,"T_2",11.927374,"Ext",NA,NA,"Ext"
"1386",2022-04-05 09:45:00,2022-04-05,1899-12-31 09:45:00,"T_2",12.26717,"Ext",NA,NA,"Ext"
"1387",2022-04-05 10:00:00,2022-04-05,1899-12-31 10:00:00,"T_2",12.337128,"Ext",NA,NA,"Ext"
"1388",2022-04-05 10:15:00,2022-04-05,1899-12-31 10:15:00,"T_2",12.537008,"Ext",NA,NA,"Ext"
"1389",2022-04-05 10:30:00,2022-04-05,1899-12-31 10:30:00,"T_2",12.86681,"Ext",NA,NA,"Ext"
"1390",2022-04-05 10:45:00,2022-04-05,1899-12-31 10:45:00,"T_2",12.127254,"Ext",NA,NA,"Ext"
"1391",2022-04-05 11:00:00,2022-04-05,1899-12-31 11:00:00,"T_2",12.06729,"Ext",NA,NA,"Ext"
"1392",2022-04-05 11:15:00,2022-04-05,1899-12-31 11:15:00,"T_2",12.107266,"Ext",NA,NA,"Ext"
"1393",2022-04-05 11:30:00,2022-04-05,1899-12-31 11:30:00,"T_2",12.237188,"Ext",NA,NA,"Ext"
"1394",2022-04-05 11:45:00,2022-04-05,1899-12-31 11:45:00,"T_2",12.427074,"Ext",NA,NA,"Ext"
"1395",2022-04-05 12:00:00,2022-04-05,1899-12-31 12:00:00,"T_2",12.177224,"Ext",NA,NA,"Ext"
"1396",2022-04-05 12:15:00,2022-04-05,1899-12-31 12:15:00,"T_2",12.646942,"Ext",NA,NA,"Ext"
"1397",2022-04-05 12:30:00,2022-04-05,1899-12-31 12:30:00,"T_2",12.307146,"Ext",NA,NA,"Ext"
"1398",2022-04-05 12:45:00,2022-04-05,1899-12-31 12:45:00,"T_2",12.856816,"Ext",NA,NA,"Ext"
"1399",2022-04-05 13:00:00,2022-04-05,1899-12-31 13:00:00,"T_2",12.16723,"Ext",NA,NA,"Ext"
"1400",2022-04-05 13:15:00,2022-04-05,1899-12-31 13:15:00,"T_2",12.507026,"Ext",NA,NA,"Ext"
"1401",2022-04-05 13:30:00,2022-04-05,1899-12-31 13:30:00,"T_2",12.297152,"Ext",NA,NA,"Ext"
"1402",2022-04-05 13:45:00,2022-04-05,1899-12-31 13:45:00,"T_2",11.637548,"Ext",NA,NA,"Ext"
"1403",2022-04-05 14:00:00,2022-04-05,1899-12-31 14:00:00,"T_2",11.697512,"Ext",NA,NA,"Ext"
"1404",2022-04-05 14:15:00,2022-04-05,1899-12-31 14:15:00,"T_2",11.527614,"Ext",NA,NA,"Ext"
"1405",2022-03-25 09:15:00,2022-03-25,1899-12-31 09:15:00,"T_3",8.424916,"Ma","Mo","1","Ma_Mo_1"
"1406",2022-03-25 09:30:00,2022-03-25,1899-12-31 09:30:00,"T_3",4.3226857,"Ma","Mo","1","Ma_Mo_1"
"1407",2022-03-25 09:45:00,2022-03-25,1899-12-31 09:45:00,"T_3",4.3767019,"Ma","Mo","1","Ma_Mo_1"
"1408",2022-03-25 10:00:00,2022-03-25,1899-12-31 10:00:00,"T_3",4.3356896,"Ma","Mo","1","Ma_Mo_1"
"1409",2022-03-25 10:15:00,2022-03-25,1899-12-31 10:15:00,"T_3",9.015093,"Ma","Mo","1","Ma_Mo_1"
"1410",2022-03-25 10:30:00,2022-03-25,1899-12-31 10:30:00,"T_3",9.40521,"Ma","Mo","1","Ma_Mo_1"
"1411",2022-03-25 10:45:00,2022-03-25,1899-12-31 10:45:00,"T_3",9.445222,"Ma","Mo","1","Ma_Mo_1"
"1412",2022-03-25 11:00:00,2022-03-25,1899-12-31 11:00:00,"T_3",9.455225,"Ma","Mo","1","Ma_Mo_1"
"1413",2022-03-25 11:15:00,2022-03-25,1899-12-31 11:15:00,"T_3",9.455225,"Ma","Mo","1","Ma_Mo_1"
"1414",2022-03-25 11:30:00,2022-03-25,1899-12-31 11:30:00,"T_3",9.455225,"Ma","Mo","1","Ma_Mo_1"
"1415",2022-03-25 11:45:00,2022-03-25,1899-12-31 11:45:00,"T_3",9.455225,"Ma","Mo","1","Ma_Mo_1"
"1416",2022-03-25 12:00:00,2022-03-25,1899-12-31 12:00:00,"T_3",11.135729,"Ma","Mo","1","Ma_Mo_1"
"1417",2022-03-25 12:15:00,2022-03-25,1899-12-31 12:15:00,"T_3",14.366698,"Ma","Mo","1","Ma_Mo_1"
"1418",2022-03-25 12:30:00,2022-03-25,1899-12-31 12:30:00,"T_3",14.436719,"Ma","Mo","1","Ma_Mo_1"
"1419",2022-03-25 12:45:00,2022-03-25,1899-12-31 12:45:00,"T_3",14.446722,"Ma","Mo","1","Ma_Mo_1"
"1420",2022-03-25 13:00:00,2022-03-25,1899-12-31 13:00:00,"T_3",14.446722,"Ma","Mo","1","Ma_Mo_1"
"1421",2022-03-25 13:15:00,2022-03-25,1899-12-31 13:15:00,"T_3",14.446722,"Ma","Mo","1","Ma_Mo_1"
"1422",2022-03-25 13:30:00,2022-03-25,1899-12-31 13:30:00,"T_3",18.417913,"Ma","Mo","1","Ma_Mo_1"
"1423",2022-03-25 13:45:00,2022-03-25,1899-12-31 13:45:00,"T_3",19.378201,"Ma","Mo","1","Ma_Mo_1"
"1424",2022-03-25 14:00:00,2022-03-25,1899-12-31 14:00:00,"T_3",19.448222,"Ma","Mo","1","Ma_Mo_1"
"1425",2022-03-25 14:15:00,2022-03-25,1899-12-31 14:15:00,"T_3",19.448222,"Ma","Mo","1","Ma_Mo_1"
"1426",2022-03-25 14:30:00,2022-03-25,1899-12-31 14:30:00,"T_3",19.448222,"Ma","Mo","1","Ma_Mo_1"
"1427",2022-03-25 14:45:00,2022-03-25,1899-12-31 14:45:00,"T_3",19.458225,"Ma","Mo","1","Ma_Mo_1"
"1428",2022-03-25 15:00:00,2022-03-25,1899-12-31 15:00:00,"T_3",19.458225,"Ma","Mo","1","Ma_Mo_1"
"1429",2022-03-25 15:15:00,2022-03-25,1899-12-31 15:15:00,"T_3",22.259065,"Ma","Mo","1","Ma_Mo_1"
"1430",2022-03-25 15:30:00,2022-03-25,1899-12-31 15:30:00,"T_3",24.359695,"Ma","Mo","1","Ma_Mo_1"
"1431",2022-03-25 15:45:00,2022-03-25,1899-12-31 15:45:00,"T_3",24.429716,"Ma","Mo","1","Ma_Mo_1"
"1432",2022-03-25 16:00:00,2022-03-25,1899-12-31 16:00:00,"T_3",28.670988,"Ma","Mo","1","Ma_Mo_1"
"1433",2022-03-25 16:15:00,2022-03-25,1899-12-31 16:15:00,"T_3",29.401207,"Ma","Mo","1","Ma_Mo_1"
"1434",2022-03-25 16:30:00,2022-03-25,1899-12-31 16:30:00,"T_3",36.933466,"Ma","Mo","1","Ma_Mo_1"
"1435",2022-03-25 16:45:00,2022-03-25,1899-12-31 16:45:00,"T_3",39.394204,"Ma","Mo","1","Ma_Mo_1"
"1436",2022-03-25 17:00:00,2022-03-25,1899-12-31 17:00:00,"T_3",39.454222,"Ma","Mo","1","Ma_Mo_1"
"1437",2022-03-29 15:00:00,2022-03-29,1899-12-31 15:00:00,"T_3",23.579461,"Ma","Mo","1","Ma_Mo_1"
"1438",2022-03-29 15:15:00,2022-03-29,1899-12-31 15:15:00,"T_3",23.579461,"Ma","Mo","1","Ma_Mo_1"
"1439",2022-03-29 15:30:00,2022-03-29,1899-12-31 15:30:00,"T_3",23.599467,"Ma","Mo","1","Ma_Mo_1"
"1440",2022-03-29 15:45:00,2022-03-29,1899-12-31 15:45:00,"T_3",23.629476,"Ma","Mo","1","Ma_Mo_1"
"1441",2022-03-29 16:00:00,2022-03-29,1899-12-31 16:00:00,"T_3",23.639479,"Ma","Mo","1","Ma_Mo_1"
"1442",2022-03-29 16:15:00,2022-03-29,1899-12-31 16:15:00,"T_3",23.679491,"Ma","Mo","1","Ma_Mo_1"
"1443",2022-03-29 16:30:00,2022-03-29,1899-12-31 16:30:00,"T_3",23.789524,"Ma","Mo","1","Ma_Mo_1"
"1444",2022-03-29 16:45:00,2022-03-29,1899-12-31 16:45:00,"T_3",23.629476,"Ma","Mo","1","Ma_Mo_1"
"1445",2022-03-29 17:00:00,2022-03-29,1899-12-31 17:00:00,"T_3",-7001.3974,"Ma","Mo","1","Ma_Mo_1"
"1446",2022-03-29 17:15:00,2022-03-29,1899-12-31 17:15:00,"T_3",24.059605,"Ma","Mo","1","Ma_Mo_1"
"1447",2022-03-29 17:30:00,2022-03-29,1899-12-31 17:30:00,"T_3",24.369698,"Ma","Mo","1","Ma_Mo_1"
"1448",2022-03-29 17:45:00,2022-03-29,1899-12-31 17:45:00,"T_3",24.549752,"Ma","Mo","1","Ma_Mo_1"
"1449",2022-03-29 18:00:00,2022-03-29,1899-12-31 18:00:00,"T_3",24.619773,"Ma","Mo","1","Ma_Mo_1"
"1450",2022-03-29 18:15:00,2022-03-29,1899-12-31 18:15:00,"T_3",24.679791,"Ma","Mo","1","Ma_Mo_1"
"1451",2022-03-29 18:30:00,2022-03-29,1899-12-31 18:30:00,"T_3",24.489734,"Ma","Mo","1","Ma_Mo_1"
"1452",2022-03-29 18:45:00,2022-03-29,1899-12-31 18:45:00,"T_3",24.499737,"Ma","Mo","1","Ma_Mo_1"
"1453",2022-03-29 19:00:00,2022-03-29,1899-12-31 19:00:00,"T_3",24.419713,"Ma","Mo","1","Ma_Mo_1"
"1454",2022-03-29 19:15:00,2022-03-29,1899-12-31 19:15:00,"T_3",24.199647,"Ma","Mo","1","Ma_Mo_1"
"1455",2022-03-29 19:30:00,2022-03-29,1899-12-31 19:30:00,"T_3",23.539449,"Ma","Mo","1","Ma_Mo_1"
"1456",2022-03-29 19:45:00,2022-03-29,1899-12-31 19:45:00,"T_3",22.729206,"Ma","Mo","1","Ma_Mo_1"
"1457",2022-03-29 20:00:00,2022-03-29,1899-12-31 20:00:00,"T_3",22.028996,"Ma","Mo","1","Ma_Mo_1"
"1458",2022-03-29 20:15:00,2022-03-29,1899-12-31 20:15:00,"T_3",21.368798,"Ma","Mo","1","Ma_Mo_1"
"1459",2022-03-29 20:30:00,2022-03-29,1899-12-31 20:30:00,"T_3",20.948672,"Ma","Mo","1","Ma_Mo_1"
"1460",2022-03-29 20:45:00,2022-03-29,1899-12-31 20:45:00,"T_3",20.428516,"Ma","Mo","1","Ma_Mo_1"
"1461",2022-03-29 21:00:00,2022-03-29,1899-12-31 21:00:00,"T_3",20.018393,"Ma","Mo","1","Ma_Mo_1"
"1462",2022-03-29 21:15:00,2022-03-29,1899-12-31 21:15:00,"T_3",19.628276,"Ma","Mo","1","Ma_Mo_1"
"1463",2022-03-29 21:30:00,2022-03-29,1899-12-31 21:30:00,"T_3",19.068108,"Ma","Mo","1","Ma_Mo_1"
"1464",2022-03-29 21:45:00,2022-03-29,1899-12-31 21:45:00,"T_3",18.687994,"Ma","Mo","1","Ma_Mo_1"
"1465",2022-03-29 22:00:00,2022-03-29,1899-12-31 22:00:00,"T_3",18.60797,"Ma","Mo","1","Ma_Mo_1"
"1466",2022-03-29 22:15:00,2022-03-29,1899-12-31 22:15:00,"T_3",18.297877,"Ma","Mo","1","Ma_Mo_1"
"1467",2022-03-29 22:30:00,2022-03-29,1899-12-31 22:30:00,"T_3",17.717703,"Ma","Mo","1","Ma_Mo_1"
"1468",2022-03-29 22:45:00,2022-03-29,1899-12-31 22:45:00,"T_3",17.437619,"Ma","Mo","1","Ma_Mo_1"
"1469",2022-03-29 23:00:00,2022-03-29,1899-12-31 23:00:00,"T_3",17.227556,"Ma","Mo","1","Ma_Mo_1"
"1470",2022-03-29 23:15:00,2022-03-29,1899-12-31 23:15:00,"T_3",17.167538,"Ma","Mo","1","Ma_Mo_1"
"1471",2022-03-29 23:30:00,2022-03-29,1899-12-31 23:30:00,"T_3",17.177541,"Ma","Mo","1","Ma_Mo_1"
"1472",2022-03-29 23:45:00,2022-03-29,1899-12-31 23:45:00,"T_3",17.017493,"Ma","Mo","1","Ma_Mo_1"
"1473",2022-03-29,2022-03-29,1899-12-31,"T_3",16.487334,"Ma","Mo","1","Ma_Mo_1"
"1474",2022-03-30 00:15:00,2022-03-30,1899-12-31 00:15:00,"T_3",16.097217,"Ma","Mo","1","Ma_Mo_1"
"1475",2022-03-30 00:30:00,2022-03-30,1899-12-31 00:30:00,"T_3",15.847142,"Ma","Mo","1","Ma_Mo_1"
"1476",2022-03-30 00:45:00,2022-03-30,1899-12-31 00:45:00,"T_3",15.847142,"Ma","Mo","1","Ma_Mo_1"
"1477",2022-03-30 01:00:00,2022-03-30,1899-12-31 01:00:00,"T_3",15.867148,"Ma","Mo","1","Ma_Mo_1"
"1478",2022-03-30 01:15:00,2022-03-30,1899-12-31 01:15:00,"T_3",15.897157,"Ma","Mo","1","Ma_Mo_1"
"1479",2022-03-30 01:30:00,2022-03-30,1899-12-31 01:30:00,"T_3",15.877151,"Ma","Mo","1","Ma_Mo_1"
"1480",2022-03-30 01:45:00,2022-03-30,1899-12-31 01:45:00,"T_3",15.777121,"Ma","Mo","1","Ma_Mo_1"
"1481",2022-03-30 02:00:00,2022-03-30,1899-12-31 02:00:00,"T_3",15.827136,"Ma","Mo","1","Ma_Mo_1"
"1482",2022-03-30 02:15:00,2022-03-30,1899-12-31 02:15:00,"T_3",15.787124,"Ma","Mo","1","Ma_Mo_1"
"1483",2022-03-30 02:30:00,2022-03-30,1899-12-31 02:30:00,"T_3",15.817133,"Ma","Mo","1","Ma_Mo_1"
"1484",2022-03-30 02:45:00,2022-03-30,1899-12-31 02:45:00,"T_3",15.817133,"Ma","Mo","1","Ma_Mo_1"
"1485",2022-03-30 03:00:00,2022-03-30,1899-12-31 03:00:00,"T_3",15.617073,"Ma","Mo","1","Ma_Mo_1"
"1486",2022-03-30 03:15:00,2022-03-30,1899-12-31 03:15:00,"T_3",15.857145,"Ma","Mo","1","Ma_Mo_1"
"1487",2022-03-30 03:30:00,2022-03-30,1899-12-31 03:30:00,"T_3",15.887154,"Ma","Mo","1","Ma_Mo_1"
"1488",2022-03-30 03:45:00,2022-03-30,1899-12-31 03:45:00,"T_3",15.587064,"Ma","Mo","1","Ma_Mo_1"
"1489",2022-03-30 04:00:00,2022-03-30,1899-12-31 04:00:00,"T_3",15.797127,"Ma","Mo","1","Ma_Mo_1"
"1490",2022-03-30 04:15:00,2022-03-30,1899-12-31 04:15:00,"T_3",16.057205,"Ma","Mo","1","Ma_Mo_1"
"1491",2022-03-30 04:30:00,2022-03-30,1899-12-31 04:30:00,"T_3",16.367298,"Ma","Mo","1","Ma_Mo_1"
"1492",2022-03-30 04:45:00,2022-03-30,1899-12-31 04:45:00,"T_3",16.757415,"Ma","Mo","1","Ma_Mo_1"
"1493",2022-03-30 05:00:00,2022-03-30,1899-12-31 05:00:00,"T_3",16.787424,"Ma","Mo","1","Ma_Mo_1"
"1494",2022-03-30 05:15:00,2022-03-30,1899-12-31 05:15:00,"T_3",16.917463,"Ma","Mo","1","Ma_Mo_1"
"1495",2022-03-30 05:30:00,2022-03-30,1899-12-31 05:30:00,"T_3",16.817433,"Ma","Mo","1","Ma_Mo_1"
"1496",2022-03-30 05:45:00,2022-03-30,1899-12-31 05:45:00,"T_3",16.727406,"Ma","Mo","1","Ma_Mo_1"
"1497",2022-03-30 06:00:00,2022-03-30,1899-12-31 06:00:00,"T_3",16.317283,"Ma","Mo","1","Ma_Mo_1"
"1498",2022-03-30 06:15:00,2022-03-30,1899-12-31 06:15:00,"T_3",16.437319,"Ma","Mo","1","Ma_Mo_1"
"1499",2022-03-30 06:30:00,2022-03-30,1899-12-31 06:30:00,"T_3",16.347292,"Ma","Mo","1","Ma_Mo_1"
"1500",2022-03-30 06:45:00,2022-03-30,1899-12-31 06:45:00,"T_3",16.647382,"Ma","Mo","1","Ma_Mo_1"
"1501",2022-03-30 07:00:00,2022-03-30,1899-12-31 07:00:00,"T_3",16.617373,"Ma","Mo","1","Ma_Mo_1"
"1502",2022-03-30 07:15:00,2022-03-30,1899-12-31 07:15:00,"T_3",16.177241,"Ma","Mo","1","Ma_Mo_1"
"1503",2022-03-30 07:30:00,2022-03-30,1899-12-31 07:30:00,"T_3",16.097217,"Ma","Mo","1","Ma_Mo_1"
"1504",2022-03-30 07:45:00,2022-03-30,1899-12-31 07:45:00,"T_3",16.157235,"Ma","Mo","1","Ma_Mo_1"
"1505",2022-03-30 08:00:00,2022-03-30,1899-12-31 08:00:00,"T_3",16.237259,"Ma","Mo","1","Ma_Mo_1"
"1506",2022-03-30 08:15:00,2022-03-30,1899-12-31 08:15:00,"T_3",16.357295,"Ma","Mo","1","Ma_Mo_1"
"1507",2022-03-30 08:30:00,2022-03-30,1899-12-31 08:30:00,"T_3",16.287274,"Ma","Mo","1","Ma_Mo_1"
"1508",2022-03-30 08:45:00,2022-03-30,1899-12-31 08:45:00,"T_3",16.80743,"Ma","Mo","1","Ma_Mo_1"
"1509",2022-03-30 09:00:00,2022-03-30,1899-12-31 09:00:00,"T_3",17.427616,"Ma","Mo","1","Ma_Mo_1"
"1510",2022-03-30 09:15:00,2022-03-30,1899-12-31 09:15:00,"T_3",17.687694,"Ma","Mo","1","Ma_Mo_1"
"1511",2022-03-30 09:30:00,2022-03-30,1899-12-31 09:30:00,"T_3",17.947772,"Ma","Mo","1","Ma_Mo_1"
"1512",2022-03-30 09:45:00,2022-03-30,1899-12-31 09:45:00,"T_3",18.287874,"Ma","Mo","1","Ma_Mo_1"
"1513",2022-03-30 10:00:00,2022-03-30,1899-12-31 10:00:00,"T_3",18.697997,"Ma","Mo","1","Ma_Mo_1"
"1514",2022-03-30 10:15:00,2022-03-30,1899-12-31 10:15:00,"T_3",19.098117,"Ma","Mo","1","Ma_Mo_1"
"1515",2022-03-30 10:30:00,2022-03-30,1899-12-31 10:30:00,"T_3",19.428216,"Ma","Mo","1","Ma_Mo_1"
"1516",2022-03-30 10:45:00,2022-03-30,1899-12-31 10:45:00,"T_3",19.548252,"Ma","Mo","1","Ma_Mo_1"
"1517",2022-03-30 11:00:00,2022-03-30,1899-12-31 11:00:00,"T_3",19.538249,"Ma","Mo","1","Ma_Mo_1"
"1518",2022-03-30 11:15:00,2022-03-30,1899-12-31 11:15:00,"T_3",19.888354,"Ma","Mo","1","Ma_Mo_1"
"1519",2022-03-30 11:30:00,2022-03-30,1899-12-31 11:30:00,"T_3",20.468528,"Ma","Mo","1","Ma_Mo_1"
"1520",2022-03-30 11:45:00,2022-03-30,1899-12-31 11:45:00,"T_3",21.068708,"Ma","Mo","1","Ma_Mo_1"
"1521",2022-03-30 12:00:00,2022-03-30,1899-12-31 12:00:00,"T_3",21.568858,"Ma","Mo","1","Ma_Mo_1"
"1522",2022-03-30 12:15:00,2022-03-30,1899-12-31 12:15:00,"T_3",21.838939,"Ma","Mo","1","Ma_Mo_1"
"1523",2022-03-30 12:30:00,2022-03-30,1899-12-31 12:30:00,"T_3",21.968978,"Ma","Mo","1","Ma_Mo_1"
"1524",2022-03-30 12:45:00,2022-03-30,1899-12-31 12:45:00,"T_3",22.269068,"Ma","Mo","1","Ma_Mo_1"
"1525",2022-03-30 13:00:00,2022-03-30,1899-12-31 13:00:00,"T_3",22.419113,"Ma","Mo","1","Ma_Mo_1"
"1526",2022-03-30 13:15:00,2022-03-30,1899-12-31 13:15:00,"T_3",22.40911,"Ma","Mo","1","Ma_Mo_1"
"1527",2022-03-30 13:30:00,2022-03-30,1899-12-31 13:30:00,"T_3",22.429116,"Ma","Mo","1","Ma_Mo_1"
"1528",2022-03-30 13:45:00,2022-03-30,1899-12-31 13:45:00,"T_3",22.529146,"Ma","Mo","1","Ma_Mo_1"
"1529",2022-03-30 14:00:00,2022-03-30,1899-12-31 14:00:00,"T_3",22.529146,"Ma","Mo","1","Ma_Mo_1"
"1530",2022-03-30 14:15:00,2022-03-30,1899-12-31 14:15:00,"T_3",22.529146,"Ma","Mo","1","Ma_Mo_1"
"1531",2022-03-30 14:30:00,2022-03-30,1899-12-31 14:30:00,"T_3",22.559155,"Ma","Mo","1","Ma_Mo_1"
"1532",2022-03-30 14:45:00,2022-03-30,1899-12-31 14:45:00,"T_3",22.50914,"Ma","Mo","1","Ma_Mo_1"
"1533",2022-03-30 15:00:00,2022-03-30,1899-12-31 15:00:00,"T_3",22.549152,"Ma","Mo","1","Ma_Mo_1"
"1534",2022-03-30 15:15:00,2022-03-30,1899-12-31 15:15:00,"T_3",22.519143,"Ma","Mo","1","Ma_Mo_1"
"1535",2022-03-30 15:30:00,2022-03-30,1899-12-31 15:30:00,"T_3",22.489134,"Ma","Mo","1","Ma_Mo_1"
"1536",2022-03-30 15:45:00,2022-03-30,1899-12-31 15:45:00,"T_3",22.50914,"Ma","Mo","1","Ma_Mo_1"
"1537",2022-03-30 16:00:00,2022-03-30,1899-12-31 16:00:00,"T_3",22.489134,"Ma","Mo","1","Ma_Mo_1"
"1538",2022-03-30 16:15:00,2022-03-30,1899-12-31 16:15:00,"T_3",22.319083,"Ma","Mo","1","Ma_Mo_1"
"1539",2022-03-30 16:30:00,2022-03-30,1899-12-31 16:30:00,"T_3",22.279071,"Ma","Mo","1","Ma_Mo_1"
"1540",2022-03-30 16:45:00,2022-03-30,1899-12-31 16:45:00,"T_3",22.259065,"Ma","Mo","1","Ma_Mo_1"
"1541",2022-03-30 17:00:00,2022-03-30,1899-12-31 17:00:00,"T_3",22.129026,"Ma","Mo","1","Ma_Mo_1"
"1542",2022-03-30 17:15:00,2022-03-30,1899-12-31 17:15:00,"T_3",22.018993,"Ma","Mo","1","Ma_Mo_1"
"1543",2022-03-30 17:30:00,2022-03-30,1899-12-31 17:30:00,"T_3",21.878951,"Ma","Mo","1","Ma_Mo_1"
"1544",2022-03-30 17:45:00,2022-03-30,1899-12-31 17:45:00,"T_3",21.758915,"Ma","Mo","1","Ma_Mo_1"
"1545",2022-03-30 18:00:00,2022-03-30,1899-12-31 18:00:00,"T_3",21.60887,"Ma","Mo","1","Ma_Mo_1"
"1546",2022-03-30 18:15:00,2022-03-30,1899-12-31 18:15:00,"T_3",21.80893,"Ma","Mo","1","Ma_Mo_1"
"1547",2022-03-30 18:30:00,2022-03-30,1899-12-31 18:30:00,"T_3",21.898957,"Ma","Mo","1","Ma_Mo_1"
"1548",2022-03-30 18:45:00,2022-03-30,1899-12-31 18:45:00,"T_3",21.888954,"Ma","Mo","1","Ma_Mo_1"
"1549",2022-03-30 19:00:00,2022-03-30,1899-12-31 19:00:00,"T_3",21.878951,"Ma","Mo","1","Ma_Mo_1"
"1550",2022-03-30 19:15:00,2022-03-30,1899-12-31 19:15:00,"T_3",21.878951,"Ma","Mo","1","Ma_Mo_1"
"1551",2022-03-30 19:30:00,2022-03-30,1899-12-31 19:30:00,"T_3",21.868948,"Ma","Mo","1","Ma_Mo_1"
"1552",2022-03-30 19:45:00,2022-03-30,1899-12-31 19:45:00,"T_3",21.828936,"Ma","Mo","1","Ma_Mo_1"
"1553",2022-03-30 20:00:00,2022-03-30,1899-12-31 20:00:00,"T_3",21.728906,"Ma","Mo","1","Ma_Mo_1"
"1554",2022-03-30 20:15:00,2022-03-30,1899-12-31 20:15:00,"T_3",21.628876,"Ma","Mo","1","Ma_Mo_1"
"1555",2022-03-30 20:30:00,2022-03-30,1899-12-31 20:30:00,"T_3",21.548852,"Ma","Mo","1","Ma_Mo_1"
"1556",2022-03-30 20:45:00,2022-03-30,1899-12-31 20:45:00,"T_3",21.458825,"Ma","Mo","1","Ma_Mo_1"
"1557",2022-03-30 21:00:00,2022-03-30,1899-12-31 21:00:00,"T_3",21.398807,"Ma","Mo","1","Ma_Mo_1"
"1558",2022-03-30 21:15:00,2022-03-30,1899-12-31 21:15:00,"T_3",21.328786,"Ma","Mo","1","Ma_Mo_1"
"1559",2022-03-30 21:30:00,2022-03-30,1899-12-31 21:30:00,"T_3",21.278771,"Ma","Mo","1","Ma_Mo_1"
"1560",2022-03-30 21:45:00,2022-03-30,1899-12-31 21:45:00,"T_3",21.218753,"Ma","Mo","1","Ma_Mo_1"
"1561",2022-03-30 22:00:00,2022-03-30,1899-12-31 22:00:00,"T_3",21.178741,"Ma","Mo","1","Ma_Mo_1"
"1562",2022-03-30 22:15:00,2022-03-30,1899-12-31 22:15:00,"T_3",21.118723,"Ma","Mo","1","Ma_Mo_1"
